"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk","experiment"
"8141",38,"second_win","297",FALSE,"right",0.5,"3","first_time",0.45,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"8142",39,"second_win","2334",FALSE,"right",0.5,"3","first_time",0.4625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"8143",40,"second_win","867",FALSE,"right",0.5,"3","first_time",0.475,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,2,0,"Gain"
"8144",41,"second_win","2060",FALSE,"right",0.5,"3","first_time",0.4875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8145",42,"second_win","1192",FALSE,"right",0.5,"3","first_time",0.5,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8146",43,"second_win","651",FALSE,"right",0.5,"3","first_time",0.5125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8147",44,"second_win","360",FALSE,"right",0.5,"3","first_time",0.525,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8148",45,"second_win","396",FALSE,"right",0.5,"3","first_time",0.5375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8149",46,"second_win","385",FALSE,"right",0.5,"3","first_time",0.55,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8150",47,"second_win","299",FALSE,"right",0.5,"3","first_time",0.5625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8151",48,"second_win","974",FALSE,"right",0.5,"3","first_time",0.575,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8152",49,"second_win","271",FALSE,"right",0.5,"3","first_time",0.5875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8153",50,"second_win","367",FALSE,"right",0.5,"3","first_time",0.6,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8154",51,"second_win","412",FALSE,"right",0.5,"3","first_time",0.6125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8155",52,"second_win","739",FALSE,"right",0.5,"3","first_time",0.625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8156",53,"second_win","871",FALSE,"right",0.5,"3","first_time",0.6375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8157",54,"second_win","432",FALSE,"right",0.5,"3","first_time",0.65,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8158",55,"second_win","0",FALSE,"right",0.5,"3","first_time",0.6625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8159",56,"second_win","277",FALSE,"right",0.5,"3","first_time",0.675,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8160",57,"second_win","465",TRUE,"left",1,"4","first_time",0.7,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,0,"Gain"
"8161",58,"second_win","1246",TRUE,"left",1,"4","first_time",0.725,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,1,"Gain"
"8162",59,"second_win","432",TRUE,"left",1,"4","first_time",0.75,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,1,"Gain"
"8163",60,"second_win","363",TRUE,"left",0,"4","first_time",0.75,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,3,1,"Gain"
"8164",61,"second_win","305",FALSE,"right",0.5,"3","first_time",0.7625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8165",62,"second_win","440",FALSE,"right",0.5,"3","first_time",0.775,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8166",63,"second_win","236",FALSE,"right",0.5,"3","first_time",0.7875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8167",64,"second_win","336",FALSE,"right",0.5,"3","first_time",0.8,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8168",65,"second_win","538",FALSE,"right",0.5,"3","first_time",0.8125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8169",66,"second_win","2262",FALSE,"right",0.5,"3","first_time",0.825,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8170",67,"second_win","908",FALSE,"right",0.5,"3","first_time",0.8375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8171",68,"second_win","570",FALSE,"right",0.5,"3","first_time",0.85,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8172",69,"second_win","839",FALSE,"right",0.5,"3","first_time",0.8625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8173",70,"second_win","599",FALSE,"right",0.5,"3","first_time",0.875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8174",71,"second_win","703",FALSE,"right",0.5,"3","first_time",0.8875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8175",72,"second_win","587",FALSE,"right",0.5,"3","first_time",0.9,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8176",73,"second_win","303",FALSE,"right",0.5,"3","first_time",0.9125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8177",74,"second_win","2073",FALSE,"right",0.5,"3","first_time",0.925,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8178",75,"second_win","2820",FALSE,"right",0.5,"3","first_time",0.9375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8179",76,"second_win","2765",FALSE,"right",0.5,"3","first_time",0.95,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8180",77,"second_win","-1",NA,NA,-1,NA,"first_time",0.95,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8181",78,"second_win","874",FALSE,"right",0.5,"3","first_time",0.9625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8182",79,"second_win","1261",TRUE,"left",0,"4","first_time",0.9625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8183",80,"second_win","273",FALSE,"right",0.5,"3","first_time",0.975,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,4,0,"Gain"
"8184",81,"second_win","356",TRUE,"left",0,"4","first_time",0.975,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8185",82,"second_win","368",TRUE,"left",0,"4","first_time",0.975,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8186",83,"second_win","237",FALSE,"right",0.5,"3","first_time",0.9875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8187",84,"second_win","714",FALSE,"right",0.5,"3","first_time",1,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8188",85,"second_win","271",FALSE,"right",0.5,"3","first_time",1.0125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8189",86,"second_win","359",FALSE,"right",0.5,"3","first_time",1.025,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8190",87,"second_win","576",FALSE,"right",0.5,"3","first_time",1.0375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8191",88,"second_win","461",FALSE,"right",0.5,"3","first_time",1.05,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8192",89,"second_win","568",FALSE,"right",0.5,"3","first_time",1.0625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8193",90,"second_win","461",FALSE,"right",0.5,"3","first_time",1.075,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8194",91,"second_win","650",FALSE,"right",0.5,"3","first_time",1.0875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8195",92,"second_win","431",FALSE,"right",0.5,"3","first_time",1.1,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8196",93,"second_win","416",FALSE,"right",0.5,"3","first_time",1.1125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8197",94,"second_win","616",FALSE,"right",0.5,"3","first_time",1.125,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8198",95,"second_win","911",FALSE,"right",0.5,"3","first_time",1.1375,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8199",96,"second_win","578",FALSE,"right",0.5,"3","first_time",1.15,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8200",97,"second_win","414",FALSE,"right",0.5,"3","first_time",1.1625,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8201",98,"second_win","416",FALSE,"right",0.5,"3","first_time",1.175,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8202",99,"second_win","2700",FALSE,"right",0.5,"3","first_time",1.1875,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8203",100,"second_win","2191",FALSE,"right",0.5,"3","first_time",1.2,"cd38","Episodic","Hospital",NA,NA,0,0.102040816326531,5,5,0,"Gain"
"8323",1,"first_win","1647",FALSE,"right",0.5,"4","first_time",0.0125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8324",2,"first_win","954",FALSE,"right",0.5,"4","first_time",0.025,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8325",3,"first_win","491",FALSE,"right",0.5,"4","first_time",0.0375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8326",4,"first_win","488",FALSE,"right",0.5,"4","first_time",0.05,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8327",5,"first_win","3542",FALSE,"right",0.5,"4","first_time",0.0625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8328",6,"first_win","3185",FALSE,"right",0.5,"4","first_time",0.075,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8329",7,"first_win","610",FALSE,"right",0.5,"4","first_time",0.0875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8330",8,"first_win","429",FALSE,"right",0.5,"4","first_time",0.1,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8331",9,"first_win","525",FALSE,"right",0.5,"4","first_time",0.1125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8332",10,"first_win","215",FALSE,"right",0.5,"4","first_time",0.125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8333",11,"first_win","520",FALSE,"right",0.5,"4","first_time",0.1375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8334",12,"first_win","360",FALSE,"right",0.5,"4","first_time",0.15,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8335",13,"first_win","281",FALSE,"right",0.5,"4","first_time",0.1625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8336",14,"first_win","402",FALSE,"right",0.5,"4","first_time",0.175,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8337",15,"first_win","345",TRUE,"left",1,"3","first_time",0.2,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,NA,"Gain"
"8338",16,"first_win","434",TRUE,"left",0,"3","first_time",0.2,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,1,"Gain"
"8339",17,"first_win","482",FALSE,"right",0.5,"4","first_time",0.2125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,0,"Gain"
"8340",18,"first_win","224",TRUE,"left",1,"3","first_time",0.2375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,0,"Gain"
"8341",19,"first_win","233",FALSE,"right",0.5,"4","first_time",0.25,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,1,"Gain"
"8342",20,"first_win","365",TRUE,"left",0,"3","first_time",0.25,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,1,1,"Gain"
"8343",21,"first_win","182",TRUE,"left",1,"3","first_time",0.275,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8344",22,"first_win","239",TRUE,"left",0,"3","first_time",0.275,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,1,"Gain"
"8345",23,"first_win","225",FALSE,"right",0.5,"4","first_time",0.2875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8346",24,"first_win","308",TRUE,"left",1,"3","first_time",0.3125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8347",25,"first_win","374",FALSE,"right",0.5,"4","first_time",0.325,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,1,"Gain"
"8348",26,"first_win","309",TRUE,"left",0,"3","first_time",0.325,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,1,"Gain"
"8349",27,"first_win","457",TRUE,"left",0,"3","first_time",0.325,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8350",28,"first_win","256",FALSE,"right",0.5,"4","first_time",0.3375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8351",29,"first_win","249",TRUE,"left",0,"3","first_time",0.3375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8352",30,"first_win","362",FALSE,"right",0.5,"4","first_time",0.35,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8353",31,"first_win","451",FALSE,"right",0.5,"4","first_time",0.3625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8354",32,"first_win","334",TRUE,"left",0,"3","first_time",0.3625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8355",33,"first_win","248",TRUE,"left",0,"3","first_time",0.3625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8356",34,"first_win","331",FALSE,"right",0.5,"4","first_time",0.375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8357",35,"first_win","211",FALSE,"right",0.5,"4","first_time",0.3875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8358",36,"first_win","506",TRUE,"left",1,"3","first_time",0.4125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,0,"Gain"
"8359",37,"first_win","391",TRUE,"left",1,"3","first_time",0.4375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,1,"Gain"
"8360",38,"first_win","392",TRUE,"left",1,"3","first_time",0.4625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,1,"Gain"
"8361",39,"first_win","954",FALSE,"right",0.5,"4","first_time",0.475,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,1,"Gain"
"8362",40,"first_win","346",TRUE,"left",1,"3","first_time",0.5,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,2,1,"Gain"
"8363",41,"first_win","250",TRUE,"left",0,"3","first_time",0.5,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8364",42,"first_win","232",FALSE,"right",0.5,"4","first_time",0.5125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,0,"Gain"
"8365",43,"first_win","216",FALSE,"right",0.5,"4","first_time",0.525,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,0,"Gain"
"8366",44,"first_win","489",FALSE,"right",0.5,"4","first_time",0.5375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,0,"Gain"
"8367",45,"first_win","280",TRUE,"left",1,"3","first_time",0.5625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,0,"Gain"
"8368",46,"first_win","213",TRUE,"left",0,"3","first_time",0.5625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8369",47,"first_win","206",TRUE,"left",1,"3","first_time",0.5875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,0,"Gain"
"8370",48,"first_win","267",TRUE,"left",1,"3","first_time",0.6125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8371",49,"first_win","402",TRUE,"left",1,"3","first_time",0.6375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8372",50,"first_win","232",TRUE,"left",1,"3","first_time",0.6625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8373",51,"first_win","217",TRUE,"left",1,"3","first_time",0.6875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8374",52,"first_win","208",TRUE,"left",1,"3","first_time",0.7125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8375",53,"first_win","227",TRUE,"left",1,"3","first_time",0.7375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8376",54,"first_win","213",TRUE,"left",1,"3","first_time",0.7625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8377",55,"first_win","246",TRUE,"left",1,"3","first_time",0.7875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8378",56,"first_win","300",TRUE,"left",0,"3","first_time",0.7875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8379",57,"first_win","358",TRUE,"left",0,"3","first_time",0.7875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,0,"Gain"
"8380",58,"first_win","351",TRUE,"left",1,"3","first_time",0.8125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,0,"Gain"
"8381",59,"first_win","614",TRUE,"left",1,"3","first_time",0.8375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8382",60,"first_win","251",TRUE,"left",0,"3","first_time",0.8375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,3,1,"Gain"
"8383",61,"first_win","363",FALSE,"right",0.5,"4","first_time",0.85,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8384",62,"first_win","197",FALSE,"right",0.5,"4","first_time",0.8625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8385",63,"first_win","254",TRUE,"left",1,"3","first_time",0.8875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8386",64,"first_win","245",TRUE,"left",0,"3","first_time",0.8875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,1,"Gain"
"8387",65,"first_win","209",TRUE,"left",0,"3","first_time",0.8875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8388",66,"first_win","279",TRUE,"left",1,"3","first_time",0.9125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8389",67,"first_win","316",FALSE,"right",0.5,"4","first_time",0.925,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,1,"Gain"
"8390",68,"first_win","242",FALSE,"right",0.5,"4","first_time",0.9375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,1,"Gain"
"8391",69,"first_win","427",FALSE,"right",0.5,"4","first_time",0.95,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,1,"Gain"
"8392",70,"first_win","346",TRUE,"left",1,"3","first_time",0.975,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,1,"Gain"
"8393",71,"first_win","275",TRUE,"left",0,"3","first_time",0.975,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,1,"Gain"
"8394",72,"first_win","268",TRUE,"left",0,"3","first_time",0.975,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8395",73,"first_win","506",TRUE,"left",0,"3","first_time",0.975,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8396",74,"first_win","268",FALSE,"right",0.5,"4","first_time",0.9875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8397",75,"first_win","709",FALSE,"right",0.5,"4","first_time",1,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8398",76,"first_win","325",FALSE,"right",0.5,"4","first_time",1.0125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8399",77,"first_win","527",FALSE,"right",0.5,"4","first_time",1.025,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8400",78,"first_win","535",TRUE,"left",0,"3","first_time",1.025,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8401",79,"first_win","-1",NA,NA,-1,NA,"first_time",1.025,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8402",80,"first_win","564",FALSE,"right",0.5,"4","first_time",1.0375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,4,0,"Gain"
"8403",81,"first_win","335",TRUE,"left",0,"3","first_time",1.0375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8404",82,"first_win","264",FALSE,"right",0.5,"4","first_time",1.05,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8405",83,"first_win","200",FALSE,"right",0.5,"4","first_time",1.0625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8406",84,"first_win","226",FALSE,"right",0.5,"4","first_time",1.075,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8407",85,"first_win","379",FALSE,"right",0.5,"4","first_time",1.0875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8408",86,"first_win","257",TRUE,"left",0,"3","first_time",1.0875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8409",87,"first_win","220",TRUE,"left",0,"3","first_time",1.0875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8410",88,"first_win","238",TRUE,"left",0,"3","first_time",1.0875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8411",89,"first_win","191",TRUE,"left",0,"3","first_time",1.0875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8412",90,"first_win","213",TRUE,"left",1,"3","first_time",1.1125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8413",91,"first_win","269",TRUE,"left",0,"3","first_time",1.1125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,1,"Gain"
"8414",92,"first_win","200",FALSE,"right",0.5,"4","first_time",1.125,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8415",93,"first_win","246",FALSE,"right",0.5,"4","first_time",1.1375,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8416",94,"first_win","194",FALSE,"right",0.5,"4","first_time",1.15,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8417",95,"first_win","427",FALSE,"right",0.5,"4","first_time",1.1625,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8418",96,"first_win","234",FALSE,"right",0.5,"4","first_time",1.175,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8419",97,"first_win","461",TRUE,"left",0,"3","first_time",1.175,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8420",98,"first_win","254",TRUE,"left",0,"3","first_time",1.175,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8421",99,"first_win","338",FALSE,"right",0.5,"4","first_time",1.1875,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8422",100,"first_win","426",FALSE,"right",0.5,"4","first_time",1.2,"cd39","Episodic","Hospital",NA,NA,0,0.515151515151515,50,5,0,"Gain"
"8542",1,"second_win","3521",TRUE,"right",0,"4","first_time",0,"cd40","General","Hospital",NA,NA,0,0.07,0,1,NA,"Gain"
"8543",2,"second_win","1371",TRUE,"right",1,"4","first_time",0.025,"cd40","General","Hospital",NA,NA,0,0.07,0,1,0,"Gain"
"8544",3,"second_win","897",TRUE,"right",0,"4","first_time",0.025,"cd40","General","Hospital",NA,NA,0,0.07,0,1,1,"Gain"
"8545",4,"second_win","725",TRUE,"right",1,"4","first_time",0.05,"cd40","General","Hospital",NA,NA,0,0.07,0,1,0,"Gain"
"8546",5,"second_win","473",FALSE,"left",0.5,"3","first_time",0.0625,"cd40","General","Hospital",NA,NA,0,0.07,0,1,1,"Gain"
"8547",6,"second_win","615",TRUE,"right",0,"4","first_time",0.0625,"cd40","General","Hospital",NA,NA,0,0.07,0,1,1,"Gain"
"8548",7,"second_win","1203",TRUE,"right",0,"4","first_time",0.0625,"cd40","General","Hospital",NA,NA,0,0.07,0,1,0,"Gain"
"8549",8,"second_win","365",FALSE,"left",0.5,"3","first_time",0.075,"cd40","General","Hospital",NA,NA,0,0.07,0,1,0,"Gain"
"8550",9,"second_win","506",FALSE,"left",0.5,"3","first_time",0.0875,"cd40","General","Hospital",NA,NA,0,0.07,0,1,0,"Gain"
"8551",10,"second_win","569",TRUE,"right",0,"4","first_time",0.0875,"cd40","General","Hospital",NA,NA,0,0.07,0,1,0,"Gain"
"8552",11,"second_win","256",FALSE,"left",0.5,"3","first_time",0.1,"cd40","General","Hospital",NA,NA,0,0.07,0,1,0,"Gain"
"8553",12,"second_win","177",FALSE,"left",0.5,"3","first_time",0.1125,"cd40","General","Hospital",NA,NA,0,0.07,0,1,0,"Gain"
"8554",13,"second_win","181",FALSE,"left",0.5,"3","first_time",0.125,"cd40","General","Hospital",NA,NA,0,0.07,0,1,0,"Gain"
"8555",14,"second_win","232",FALSE,"left",0.5,"3","first_time",0.1375,"cd40","General","Hospital",NA,NA,0,0.07,0,1,0,"Gain"
