"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk","experiment"
"2:1908",8,"second_win",1157,1,"left",1,"1","first_time",0.1,"ct20","Control",NA,NA,NA,0,0.17,40,1,0,"Control"
"2:1909",9,"second_win",846,1,"left",0,"1","first_time",0.1,"ct20","Control",NA,NA,NA,0,0.17,40,1,1,"Control"
"2:1910",10,"second_win",1220,0,"right",0.5,"2","first_time",0.1125,"ct20","Control",NA,NA,NA,0,0.17,40,1,0,"Control"
"2:1911",11,"second_win",1022,1,"left",1,"1","first_time",0.1375,"ct20","Control",NA,NA,NA,0,0.17,40,1,0,"Control"
"2:1912",12,"second_win",234,0,"right",0.5,"2","first_time",0.15,"ct20","Control",NA,NA,NA,0,0.17,40,1,1,"Control"
"2:1913",13,"second_win",1274,0,"right",0.5,"2","first_time",0.1625,"ct20","Control",NA,NA,NA,0,0.17,40,1,1,"Control"
"2:1914",14,"second_win",789,1,"left",0,"1","first_time",0.1625,"ct20","Control",NA,NA,NA,0,0.17,40,1,1,"Control"
"2:1915",15,"second_win",367,0,"right",0.5,"2","first_time",0.175,"ct20","Control",NA,NA,NA,0,0.17,40,1,0,"Control"
"2:1916",16,"second_win",89,0,"right",0.5,"2","first_time",0.1875,"ct20","Control",NA,NA,NA,0,0.17,40,1,0,"Control"
"2:1917",17,"second_win",1098,1,"left",0,"1","first_time",0.1875,"ct20","Control",NA,NA,NA,0,0.17,40,1,0,"Control"
"2:1918",18,"second_win",386,0,"right",0.5,"2","first_time",0.2,"ct20","Control",NA,NA,NA,0,0.17,40,1,0,"Control"
"2:1919",19,"second_win",298,0,"right",0.5,"2","first_time",0.2125,"ct20","Control",NA,NA,NA,0,0.17,40,1,0,"Control"
"2:1920",20,"second_win",255,0,"right",0.5,"2","first_time",0.225,"ct20","Control",NA,NA,NA,0,0.17,40,1,0,"Control"
"2:1921",21,"second_win",172,1,"left",0,"1","first_time",0.225,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1922",22,"second_win",146,0,"right",0.5,"2","first_time",0.2375,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1923",23,"second_win",652,0,"right",0.5,"2","first_time",0.25,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1924",24,"second_win",132,0,"right",0.5,"2","first_time",0.2625,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1925",25,"second_win",466,0,"right",0.5,"2","first_time",0.275,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1926",26,"second_win",368,0,"right",0.5,"2","first_time",0.2875,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1927",27,"second_win",930,0,"right",0.5,"2","first_time",0.3,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1928",28,"second_win",825,0,"right",0.5,"2","first_time",0.3125,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1929",29,"second_win",1082,0,"right",0.5,"2","first_time",0.325,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1930",30,"second_win",1679,0,"right",0.5,"2","first_time",0.3375,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1931",31,"second_win",796,0,"right",0.5,"2","first_time",0.35,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1932",32,"second_win",140,0,"right",0.5,"2","first_time",0.3625,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1933",33,"second_win",789,0,"right",0.5,"2","first_time",0.375,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1934",34,"second_win",742,0,"right",0.5,"2","first_time",0.3875,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1935",35,"second_win",101,0,"right",0.5,"2","first_time",0.4,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1936",36,"second_win",498,0,"right",0.5,"2","first_time",0.4125,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1937",37,"second_win",628,0,"right",0.5,"2","first_time",0.425,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1938",38,"second_win",484,0,"right",0.5,"2","first_time",0.4375,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1939",39,"second_win",635,0,"right",0.5,"2","first_time",0.45,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1940",40,"second_win",1808,0,"right",0.5,"2","first_time",0.4625,"ct20","Control",NA,NA,NA,0,0.17,40,2,0,"Control"
"2:1941",41,"second_win",494,0,"right",0.5,"2","first_time",0.475,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1942",42,"second_win",1809,0,"right",0.5,"2","first_time",0.4875,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1943",43,"second_win",1561,0,"right",0.5,"2","first_time",0.5,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1944",44,"second_win",270,0,"right",0.5,"2","first_time",0.5125,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1945",45,"second_win",267,0,"right",0.5,"2","first_time",0.525,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1946",46,"second_win",743,0,"right",0.5,"2","first_time",0.5375,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1947",47,"second_win",363,0,"right",0.5,"2","first_time",0.55,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1948",48,"second_win",629,0,"right",0.5,"2","first_time",0.5625,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1949",49,"second_win",266,0,"right",0.5,"2","first_time",0.575,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1950",50,"second_win",224,0,"right",0.5,"2","first_time",0.5875,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1951",51,"second_win",827,0,"right",0.5,"2","first_time",0.6,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1952",52,"second_win",1255,0,"right",0.5,"2","first_time",0.6125,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1953",53,"second_win",417,0,"right",0.5,"2","first_time",0.625,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1954",54,"second_win",1812,0,"right",0.5,"2","first_time",0.6375,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1955",55,"second_win",651,0,"right",0.5,"2","first_time",0.65,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1956",56,"second_win",807,0,"right",0.5,"2","first_time",0.6625,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1957",57,"second_win",401,0,"right",0.5,"2","first_time",0.675,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1958",58,"second_win",754,0,"right",0.5,"2","first_time",0.6875,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1959",59,"second_win",125,0,"right",0.5,"2","first_time",0.7,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1960",60,"second_win",146,0,"right",0.5,"2","first_time",0.7125,"ct20","Control",NA,NA,NA,0,0.17,40,3,0,"Control"
"2:1961",61,"second_win",108,0,"right",0.5,"2","first_time",0.725,"ct20","Control",NA,NA,NA,0,0.17,40,4,0,"Control"
"2:1962",62,"second_win",145,0,"right",0.5,"2","first_time",0.7375,"ct20","Control",NA,NA,NA,0,0.17,40,4,0,"Control"
"2:1963",63,"second_win",377,0,"right",0.5,"2","first_time",0.75,"ct20","Control",NA,NA,NA,0,0.17,40,4,0,"Control"
"2:1964",64,"second_win",373,0,"right",0.5,"2","first_time",0.7625,"ct20","Control",NA,NA,NA,0,0.17,40,4,0,"Control"
"2:1965",65,"second_win",757,0,"right",0.5,"2","first_time",0.775,"ct20","Control",NA,NA,NA,0,0.17,40,4,0,"Control"
"2:1966",66,"second_win",93,0,"right",0.5,"2","first_time",0.7875,"ct20","Control",NA,NA,NA,0,0.17,40,4,0,"Control"
"2:1967",67,"second_win",371,0,"right",0.5,"2","first_time",0.8,"ct20","Control",NA,NA,NA,0,0.17,40,4,0,"Control"
"2:1968",68,"second_win",364,1,"left",1,"1","first_time",0.825,"ct20","Control",NA,NA,NA,0,0.17,40,4,0,"Control"
"2:1969",69,"second_win",1033,1,"left",1,"1","first_time",0.85,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1970",70,"second_win",1313,0,"right",0.5,"2","first_time",0.8625,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1971",71,"second_win",877,0,"right",0.5,"2","first_time",0.875,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1972",72,"second_win",1807,0,"right",0.5,"2","first_time",0.8875,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1973",73,"second_win",15,0,"right",0.5,"2","first_time",0.9,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1974",74,"second_win",389,0,"right",0.5,"2","first_time",0.9125,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1975",75,"second_win",623,0,"right",0.5,"2","first_time",0.925,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1976",76,"second_win",118,0,"right",0.5,"2","first_time",0.9375,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1977",77,"second_win",119,0,"right",0.5,"2","first_time",0.95,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1978",78,"second_win",230,0,"right",0.5,"2","first_time",0.9625,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1979",79,"second_win",829,0,"right",0.5,"2","first_time",0.975,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1980",80,"second_win",504,0,"right",0.5,"2","first_time",0.9875,"ct20","Control",NA,NA,NA,0,0.17,40,4,1,"Control"
"2:1981",81,"second_win",753,1,"left",1,"1","first_time",1.0125,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1982",82,"second_win",1383,1,"left",1,"1","first_time",1.0375,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1983",83,"second_win",656,0,"right",0.5,"2","first_time",1.05,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1984",84,"second_win",1576,0,"right",0.5,"2","first_time",1.0625,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1985",85,"second_win",311,0,"right",0.5,"2","first_time",1.075,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1986",86,"second_win",907,0,"right",0.5,"2","first_time",1.0875,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1987",87,"second_win",291,0,"right",0.5,"2","first_time",1.1,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1988",88,"second_win",622,0,"right",0.5,"2","first_time",1.1125,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1989",89,"second_win",649,0,"right",0.5,"2","first_time",1.125,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1990",90,"second_win",155,0,"right",0.5,"2","first_time",1.1375,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1991",91,"second_win",213,1,"left",0,"1","first_time",1.1375,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1992",92,"second_win",277,0,"right",0.5,"2","first_time",1.15,"ct20","Control",NA,NA,NA,0,0.17,40,5,0,"Control"
"2:1993",93,"second_win",485,0,"right",0.5,"2","first_time",1.1625,"ct20","Control",NA,NA,NA,0,0.17,40,5,0,"Control"
"2:1994",94,"second_win",413,0,"right",0.5,"2","first_time",1.175,"ct20","Control",NA,NA,NA,0,0.17,40,5,0,"Control"
"2:1995",95,"second_win",277,0,"right",0.5,"2","first_time",1.1875,"ct20","Control",NA,NA,NA,0,0.17,40,5,0,"Control"
"2:1996",96,"second_win",252,1,"left",1,"1","first_time",1.2125,"ct20","Control",NA,NA,NA,0,0.17,40,5,0,"Control"
"2:1997",97,"second_win",394,1,"left",1,"1","first_time",1.2375,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1998",98,"second_win",1810,1,"left",1,"1","first_time",1.2625,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:1999",99,"second_win",1136,1,"left",1,"1","first_time",1.2875,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:2000",100,"second_win",827,1,"left",1,"1","first_time",1.3125,"ct20","Control",NA,NA,NA,0,0.17,40,5,1,"Control"
"2:2001",1,"first_win",1602,0,"left",0.5,"2","first_time",0.0125,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,NA,"Control"
"2:2002",2,"first_win",514,1,"right",1,"4","first_time",0.0375,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,NA,"Control"
"2:2003",3,"first_win",111,1,"right",0,"4","first_time",0.0375,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,1,"Control"
"2:2004",4,"first_win",347,0,"left",0.5,"2","first_time",0.05,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2005",5,"first_win",405,0,"left",0.5,"2","first_time",0.0625,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2006",6,"first_win",98,0,"left",0.5,"2","first_time",0.075,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2007",7,"first_win",745,1,"right",1,"4","first_time",0.1,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2008",8,"first_win",347,0,"left",0.5,"2","first_time",0.1125,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,1,"Control"
"2:2009",9,"first_win",362,0,"left",0.5,"2","first_time",0.125,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,1,"Control"
"2:2010",10,"first_win",622,1,"right",0,"4","first_time",0.125,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,1,"Control"
"2:2011",11,"first_win",233,0,"left",0.5,"2","first_time",0.1375,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2012",12,"first_win",116,0,"left",0.5,"2","first_time",0.15,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2013",13,"first_win",1543,1,"right",1,"4","first_time",0.175,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2014",14,"first_win",1689,1,"right",0,"4","first_time",0.175,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,1,"Control"
"2:2015",15,"first_win",1823,0,"left",0.5,"2","first_time",0.1875,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2016",16,"first_win",370,0,"left",0.5,"2","first_time",0.2,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2017",17,"first_win",1485,0,"left",0.5,"2","first_time",0.2125,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2018",18,"first_win",1822,1,"right",0,"4","first_time",0.2125,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2019",19,"first_win",1820,0,"left",0.5,"2","first_time",0.225,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2020",20,"first_win",1821,1,"right",0,"4","first_time",0.225,"ct21","Control",NA,NA,NA,2.5,0.39,50,1,0,"Control"
"2:2021",21,"first_win",1158,0,"left",0.5,"2","first_time",0.2375,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2022",22,"first_win",1816,1,"right",1,"4","first_time",0.2625,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2023",23,"first_win",3,0,"left",0.5,"2","first_time",0.275,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,1,"Control"
"2:2024",24,"first_win",986,0,"left",0.5,"2","first_time",0.2875,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,1,"Control"
"2:2025",25,"first_win",151,1,"right",0,"4","first_time",0.2875,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,1,"Control"
"2:2026",26,"first_win",1815,0,"left",0.5,"2","first_time",0.3,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2027",27,"first_win",282,0,"left",0.5,"2","first_time",0.3125,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2028",28,"first_win",397,0,"left",0.5,"2","first_time",0.325,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2029",29,"first_win",1612,0,"left",0.5,"2","first_time",0.3375,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2030",30,"first_win",1817,0,"left",0.5,"2","first_time",0.35,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2031",31,"first_win",887,1,"right",0,"4","first_time",0.35,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2032",32,"first_win",1814,0,"left",0.5,"2","first_time",0.3625,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2033",33,"first_win",338,1,"right",0,"4","first_time",0.3625,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2034",34,"first_win",1813,0,"left",0.5,"2","first_time",0.375,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2035",35,"first_win",1819,1,"right",0,"4","first_time",0.375,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2036",36,"first_win",1818,0,"left",0.5,"2","first_time",0.3875,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2037",37,"first_win",108,0,"left",0.5,"2","first_time",0.4,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2038",38,"first_win",127,0,"left",0.5,"2","first_time",0.4125,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2039",39,"first_win",956,1,"right",0,"4","first_time",0.4125,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2040",40,"first_win",271,0,"left",0.5,"2","first_time",0.425,"ct21","Control",NA,NA,NA,2.5,0.39,50,2,0,"Control"
"2:2041",41,"first_win",1769,0,"left",0.5,"2","first_time",0.4375,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,0,"Control"
"2:2042",42,"first_win",379,0,"left",0.5,"2","first_time",0.45,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,0,"Control"
"2:2043",43,"first_win",107,1,"right",1,"4","first_time",0.475,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,0,"Control"
"2:2044",44,"first_win",98,1,"right",1,"4","first_time",0.5,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,1,"Control"
"2:2045",45,"first_win",1673,1,"right",1,"4","first_time",0.525,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,1,"Control"
"2:2046",46,"first_win",576,1,"right",1,"4","first_time",0.55,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,1,"Control"
"2:2047",47,"first_win",877,1,"right",1,"4","first_time",0.575,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,1,"Control"
"2:2048",48,"first_win",239,0,"left",0.5,"2","first_time",0.5875,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,1,"Control"
"2:2049",49,"first_win",294,0,"left",0.5,"2","first_time",0.6,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,1,"Control"
"2:2050",50,"first_win",821,1,"right",1,"4","first_time",0.625,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,1,"Control"
"2:2051",51,"first_win",117,0,"left",0.5,"2","first_time",0.6375,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,1,"Control"
"2:2052",52,"first_win",105,1,"right",0,"4","first_time",0.6375,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,1,"Control"
"2:2053",53,"first_win",236,0,"left",0.5,"2","first_time",0.65,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,0,"Control"
"2:2054",54,"first_win",134,1,"right",0,"4","first_time",0.65,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,0,"Control"
"2:2055",55,"first_win",79,0,"left",0.5,"2","first_time",0.6625,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,0,"Control"
"2:2056",56,"first_win",1193,0,"left",0.5,"2","first_time",0.675,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,0,"Control"
"2:2057",57,"first_win",537,1,"right",1,"4","first_time",0.7,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,0,"Control"
"2:2058",58,"first_win",82,1,"right",0,"4","first_time",0.7,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,1,"Control"
"2:2059",59,"first_win",253,0,"left",0.5,"2","first_time",0.7125,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,0,"Control"
"2:2060",60,"first_win",622,0,"left",0.5,"2","first_time",0.725,"ct21","Control",NA,NA,NA,2.5,0.39,50,3,0,"Control"
"2:2061",61,"first_win",361,0,"left",0.5,"2","first_time",0.7375,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2062",62,"first_win",97,0,"left",0.5,"2","first_time",0.75,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2063",63,"first_win",94,0,"left",0.5,"2","first_time",0.7625,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2064",64,"first_win",78,0,"left",0.5,"2","first_time",0.775,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2065",65,"first_win",91,0,"left",0.5,"2","first_time",0.7875,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2066",66,"first_win",788,1,"right",0,"4","first_time",0.7875,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2067",67,"first_win",115,0,"left",0.5,"2","first_time",0.8,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2068",68,"first_win",19,1,"right",1,"4","first_time",0.825,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2069",69,"first_win",856,1,"right",1,"4","first_time",0.85,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,1,"Control"
"2:2070",70,"first_win",120,1,"right",1,"4","first_time",0.875,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,1,"Control"
"2:2071",71,"first_win",157,1,"right",0,"4","first_time",0.875,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,1,"Control"
"2:2072",72,"first_win",767,0,"left",0.5,"2","first_time",0.8875,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2073",73,"first_win",1137,0,"left",0.5,"2","first_time",0.9,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2074",74,"first_win",357,1,"right",0,"4","first_time",0.9,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2075",75,"first_win",239,1,"right",1,"4","first_time",0.925,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,0,"Control"
"2:2076",76,"first_win",738,0,"left",0.5,"2","first_time",0.9375,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,1,"Control"
"2:2077",77,"first_win",1824,0,"left",0.5,"2","first_time",0.95,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,1,"Control"
"2:2078",78,"first_win",1387,0,"left",0.5,"2","first_time",0.9625,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,1,"Control"
"2:2079",79,"first_win",1812,1,"right",1,"4","first_time",0.9875,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,1,"Control"
"2:2080",80,"first_win",484,1,"right",1,"4","first_time",1.0125,"ct21","Control",NA,NA,NA,2.5,0.39,50,4,1,"Control"
"2:2081",81,"first_win",966,1,"right",1,"4","first_time",1.0375,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,1,"Control"
"2:2082",82,"first_win",115,1,"right",0,"4","first_time",1.0375,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,1,"Control"
"2:2083",83,"first_win",90,1,"right",0,"4","first_time",1.0375,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2084",84,"first_win",213,1,"right",0,"4","first_time",1.0375,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2085",85,"first_win",539,0,"left",0.5,"2","first_time",1.05,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2086",86,"first_win",128,1,"right",0,"4","first_time",1.05,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2087",87,"first_win",1262,0,"left",0.5,"2","first_time",1.0625,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2088",88,"first_win",468,0,"left",0.5,"2","first_time",1.075,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2089",89,"first_win",723,0,"left",0.5,"2","first_time",1.0875,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2090",90,"first_win",1683,0,"left",0.5,"2","first_time",1.1,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2091",91,"first_win",365,0,"left",0.5,"2","first_time",1.1125,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2092",92,"first_win",929,0,"left",0.5,"2","first_time",1.125,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2093",93,"first_win",67,0,"left",0.5,"2","first_time",1.1375,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2094",94,"first_win",3,0,"left",0.5,"2","first_time",1.15,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2095",95,"first_win",710,0,"left",0.5,"2","first_time",1.1625,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2096",96,"first_win",470,0,"left",0.5,"2","first_time",1.175,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2097",97,"first_win",103,0,"left",0.5,"2","first_time",1.1875,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2098",98,"first_win",1014,0,"left",0.5,"2","first_time",1.2,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2099",99,"first_win",146,1,"right",0,"4","first_time",1.2,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2100",100,"first_win",739,0,"left",0.5,"2","first_time",1.2125,"ct21","Control",NA,NA,NA,2.5,0.39,50,5,0,"Control"
"2:2101",1,"first_win",1826,0,"left",0.5,"1","first_time",0.0125,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,NA,"Control"
"2:2102",2,"first_win",1827,0,"left",0.5,"1","first_time",0.025,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,NA,"Control"
"2:2103",3,"first_win",1825,1,"right",1,"4","first_time",0.05,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,NA,"Control"
"2:2104",4,"first_win",1281,1,"right",0,"4","first_time",0.05,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,1,"Control"
"2:2105",5,"first_win",1650,0,"left",0.5,"1","first_time",0.0625,"ct22","Control",NA,NA,NA,2.5,0.53,0,1,0,"Control"
